customer_id,segment,plan,region,has_credit_card,usage_factor,efficiency_score_base,churn_risk,default_risk,signup_month,is_plan_mismatch
937,light,lite,north,False,0.82110704304697,73.3738404069129,medium,0.028598435262913294,9,False
938,heavy,premium,west,True,1.1645864821294607,80.64731300075114,low,0.02696235733598495,11,False
939,light,lite,south,True,1.0294977847649198,89.28116113322312,low,0.011786798045837337,11,False
940,moderate,standard,north,False,0.9192203770621161,61.64785819986497,medium,0.016510541720517736,1,False
941,light,lite,north,False,0.8710676343296676,78.8425572440238,low,0.01674718156714559,1,False
942,moderate,standard,north,True,1.1384631168643327,82.29046597305002,low,0.019472050966473423,8,False
943,moderate,standard,west,True,0.9533789787180915,56.43937726749499,low,0.03387548240689632,3,False
944,heavy,lite,west,True,1.0767631379915703,46.42806584163657,medium,0.043699235000503184,3,True
945,light,lite,west,True,1.0413862212810212,84.49491888122685,medium,0.01867776096970959,6,False
946,light,lite,south,False,1.099900625371618,83.99724790078477,low,0.020366374448583656,9,False
947,light,lite,south,True,0.7696842700285563,93.5156653671215,low,0.013551158394264455,9,False
948,heavy,premium,north,True,1.0860821732486685,42.84347256735323,low,0.03805479045899143,1,False
949,heavy,premium,north,True,1.2890089982534647,64.4813484382559,low,0.035603462435071835,2,False
950,moderate,standard,south,True,0.9292899258321264,61.48965391899363,low,0.031133717095271594,2,False
951,moderate,premium,north,True,0.9789493772539007,61.49030779508271,medium,0.024068324612485363,5,True
952,moderate,standard,north,False,0.8664234946778785,64.20061064544987,low,0.025062671094966398,2,False
953,light,lite,south,True,0.9916960996390273,89.98988293955898,high,0.026101867535990524,10,False
954,heavy,premium,west,True,1.1202181202479982,77.16497018920666,low,0.031954362863276436,4,False
955,moderate,standard,east,True,0.9902162006343775,61.423184649545455,high,0.021256892560113365,3,False
956,moderate,standard,east,True,1.008045149815124,52.283963137807056,low,0.019387787783924925,2,False
957,moderate,standard,south,False,0.9799752796927084,81.98767448011165,medium,0.023526365879814028,7,False
958,light,lite,south,True,0.8265875136245995,85.95980349176037,low,0.010256432990212117,9,False
959,light,lite,south,False,0.8908585503956197,60.23524554214304,low,0.02865007906194765,2,False
960,moderate,standard,west,True,1.0629355150671917,69.28900921349306,low,0.03450489070567918,5,False
961,light,lite,north,True,0.7861076183143337,87.44418265221273,low,0.014270749557679027,6,False
962,moderate,standard,south,True,0.9715003295762645,87.2617762842608,low,0.025230512816189862,6,False
963,light,lite,west,True,1.061645464191802,61.26116853662965,low,0.022382428000933922,1,False
964,moderate,standard,south,False,1.1404066516137215,86.58997314910641,low,0.01742310922521971,2,False
965,light,lite,south,True,1.0637774656146526,62.74495239181843,low,0.01897702731304006,11,False
966,moderate,standard,south,True,0.8715206031242274,59.07034469602064,medium,0.03316820214537139,9,False
967,moderate,standard,north,True,0.8558203736854646,63.08027073984408,medium,0.020503804235469512,9,False
968,light,lite,south,True,0.9535557847329768,57.876268692657824,high,0.02915533316352445,3,False
969,moderate,standard,north,False,1.0097080704583945,62.13457128856682,low,0.018593024359106838,6,False
970,moderate,standard,north,True,1.137393805974667,70.12290401086436,low,0.027400026669548168,1,False
971,moderate,standard,north,True,1.1067775568773892,67.3871259326588,low,0.018822112453822898,2,False
972,heavy,premium,west,False,1.006235039322944,74.52550273716503,low,0.02965059106103928,6,False
973,moderate,standard,north,True,1.132958754908035,87.26925699015298,low,0.022164380824861458,6,False
974,light,lite,south,True,0.9039940317253989,73.42330202778666,high,0.02860010755582145,9,False
975,light,lite,north,True,0.8966951772075957,90.84944996584532,medium,0.010073126226892985,2,False
976,light,lite,east,False,0.8687096967744503,64.18865134732927,low,0.010755690131913593,11,False
977,moderate,standard,north,False,0.9287530871449496,52.09388713725252,low,0.031038279056722535,0,False
978,light,lite,south,True,0.893226498077321,71.64282681634745,high,0.014011293191761398,11,False
979,moderate,standard,west,True,0.9375601531109199,56.910292731243494,low,0.03321668453979508,2,False
980,moderate,standard,west,False,0.973583964583679,87.37643178284858,low,0.01920552355803723,4,False
981,moderate,standard,north,True,1.0346657869579536,51.582300262504525,low,0.027983079296617457,6,False
982,moderate,standard,west,True,1.0414419707548808,62.82252897443698,low,0.023542248928386682,3,False
983,light,lite,south,True,1.0790494634082668,74.00683464090513,low,0.025326081422378,10,False
984,light,lite,south,False,0.82401360960498,87.47870969563206,medium,0.02346016332577354,10,False
985,moderate,premium,north,True,0.9371104637458061,85.28940324083061,low,0.029217886609210833,0,True
986,moderate,standard,north,True,1.0871702658073465,59.71781446748176,medium,0.0168621431301678,5,False
987,moderate,standard,west,True,1.116262572317924,75.65062837027479,low,0.020856257334743375,1,False
988,moderate,standard,south,True,1.0026825343027859,62.76175719491229,high,0.0336615530613229,11,False
989,light,lite,south,False,0.8687319342090614,82.65207077340915,high,0.02700858975357856,2,False
990,heavy,premium,west,True,0.9449544197289043,43.40336637255473,low,0.03927883805632795,3,False
991,moderate,standard,west,True,0.9377545061023093,56.6988196220017,low,0.022071502472645502,5,False
992,moderate,standard,north,True,1.0516847957539457,70.34767762917504,medium,0.022053822403394693,5,False
993,light,lite,south,True,0.8890303412175422,90.09629381580588,low,0.02609665634592944,6,False
994,moderate,standard,north,False,1.106385707736543,82.08812035343426,low,0.02887753070643232,4,False
995,moderate,standard,west,True,1.1188844656491364,66.17964257807637,low,0.0291151810207397,6,False
996,light,lite,west,False,0.7945370973312839,81.45400559507982,low,0.017374058480079224,1,False
997,heavy,premium,east,True,1.0548733096623737,55.57488250739834,medium,0.02303828371493019,0,False
998,light,lite,north,True,0.7994901575162499,55.619929673047615,low,0.022133230595517354,11,False
999,heavy,premium,north,True,0.908423113422528,41.63914494857741,medium,0.022199174543411596,9,False
1000,moderate,standard,north,True,0.9184497741252717,79.60071200632851,low,0.03217504051218368,7,False
